Country,Locality,Indicator,Date,Value
Guinea,Coyah,cumulative_cases,26/10/2014,54
Guinea,Coyah,cumulative_deaths,26/10/2014,21
Guinea,Gueckedou,cumulative_cases,26/10/2014,366
Guinea,Gueckedou,cumulative_deaths,26/10/2014,307
Guinea,National,cumulative_cases,26/10/2014,1631
Guinea,National,cumulative_deaths,26/10/2014,994
Guinea,Beyla,cumulative_cases,27/10/2014,14
Guinea,Beyla,cumulative_deaths,27/10/2014,12
Guinea,Boffa,cumulative_cases,27/10/2014,26
Guinea,Boffa,cumulative_deaths,27/10/2014,16
Guinea,Boke,cumulative_cases,27/10/2014,1
Guinea,Boke,cumulative_deaths,27/10/2014,0
Guinea,Conakry,cumulative_cases,27/10/2014,248
Guinea,Conakry,cumulative_deaths,27/10/2014,97
Guinea,Coyah,cumulative_cases,27/10/2014,52
Guinea,Coyah,cumulative_deaths,27/10/2014,21
Guinea,Gueckedou,cumulative_cases,27/10/2014,366
Guinea,Gueckedou,cumulative_deaths,27/10/2014,307
Guinea,National,cumulative_cases,27/10/2014,1647
Guinea,National,cumulative_deaths,27/10/2014,1000
Liberia,Lofa County,cumulative_cases,27/10/2014,622
Liberia,Lofa County,cumulative_deaths,27/10/2014,344
Liberia,Margibi County,cumulative_cases,27/10/2014,1132
Liberia,Margibi County,cumulative_deaths,27/10/2014,488
Liberia,Montserrado County,cumulative_cases,27/10/2014,3559
Liberia,Montserrado County,cumulative_deaths,27/10/2014,1296
Liberia,National,cumulative_cases,27/10/2014,6239
Liberia,National,cumulative_deaths,27/10/2014,2446
Liberia,Nimba County,cumulative_cases,27/10/2014,280
Liberia,Nimba County,cumulative_deaths,27/10/2014,31
Guinea,Beyla,cumulative_cases,28/10/2014,14
Guinea,Beyla,cumulative_deaths,28/10/2014,12
Guinea,Boffa,cumulative_cases,28/10/2014,26
Guinea,Boffa,cumulative_deaths,28/10/2014,16
Guinea,Boke,cumulative_cases,28/10/2014,1
Guinea,Boke,cumulative_deaths,28/10/2014,0
Guinea,Conakry,cumulative_cases,28/10/2014,252
Guinea,Conakry,cumulative_deaths,28/10/2014,97
Guinea,Coyah,cumulative_cases,28/10/2014,55
Guinea,Coyah,cumulative_deaths,28/10/2014,21
Guinea,Gueckedou,cumulative_cases,28/10/2014,366
Guinea,Gueckedou,cumulative_deaths,28/10/2014,307
Guinea,National,cumulative_cases,28/10/2014,1661
Guinea,National,cumulative_deaths,28/10/2014,1014
Liberia,Lofa County,cumulative_cases,28/10/2014,623
Liberia,Lofa County,cumulative_deaths,28/10/2014,489
Liberia,Margibi County,cumulative_cases,28/10/2014,1134
Liberia,Margibi County,cumulative_deaths,28/10/2014,11
Liberia,Montserrado County,cumulative_cases,28/10/2014,3590
Liberia,Montserrado County,cumulative_deaths,28/10/2014,37
Liberia,National,cumulative_cases,28/10/2014,6398
Liberia,National,cumulative_deaths,28/10/2014,2403
Liberia,Nimba County,cumulative_cases,28/10/2014,307
Liberia,Nimba County,cumulative_deaths,28/10/2014,3
Guinea,Beyla,cumulative_cases,29/10/2014,16
Guinea,Beyla,cumulative_deaths,29/10/2014,13
Guinea,Boffa,cumulative_cases,29/10/2014,26
Guinea,Boffa,cumulative_deaths,29/10/2014,16
Guinea,Boke,cumulative_cases,29/10/2014,1
Guinea,Boke,cumulative_deaths,29/10/2014,0
Guinea,Conakry,cumulative_cases,29/10/2014,247
Guinea,Conakry,cumulative_deaths,29/10/2014,97
Guinea,Coyah,cumulative_cases,29/10/2014,55
Guinea,Coyah,cumulative_deaths,29/10/2014,22
Guinea,Gueckedou,cumulative_cases,29/10/2014,365
Guinea,Gueckedou,cumulative_deaths,29/10/2014,306
Guinea,National,cumulative_cases,29/10/2014,1667
Guinea,National,cumulative_deaths,29/10/2014,1018
Liberia,Lofa County,cumulative_cases,29/10/2014,623
Liberia,Lofa County,cumulative_deaths,29/10/2014,345
Liberia,Margibi County,cumulative_cases,29/10/2014,1137
Liberia,Margibi County,cumulative_deaths,29/10/2014,504
Liberia,Montserrado County,cumulative_cases,29/10/2014,3636
Liberia,Montserrado County,cumulative_deaths,29/10/2014,1408
Liberia,National,cumulative_cases,29/10/2014,6454
Liberia,National,cumulative_deaths,29/10/2014,2609
Liberia,Nimba County,cumulative_cases,29/10/2014,307
Liberia,Nimba County,cumulative_deaths,29/10/2014,39
Guinea,Beyla,cumulative_cases,30/10/2014,16
Guinea,Beyla,cumulative_deaths,30/10/2014,13
Guinea,Boffa,cumulative_cases,30/10/2014,26
Guinea,Boffa,cumulative_deaths,30/10/2014,16
Guinea,Boke,cumulative_cases,30/10/2014,1
Guinea,Boke,cumulative_deaths,30/10/2014,0
Guinea,Conakry,cumulative_cases,30/10/2014,244
Guinea,Conakry,cumulative_deaths,30/10/2014,98
Guinea,Coyah,cumulative_cases,30/10/2014,55
Guinea,Coyah,cumulative_deaths,30/10/2014,22
Guinea,Gueckedou,cumulative_cases,30/10/2014,365
Guinea,Gueckedou,cumulative_deaths,30/10/2014,306
Guinea,National,cumulative_cases,30/10/2014,1675
Guinea,National,cumulative_deaths,30/10/2014,1022
Liberia,Lofa County,cumulative_cases,30/10/2014,623
Liberia,Lofa County,cumulative_deaths,30/10/2014,345
Liberia,Margibi County,cumulative_cases,30/10/2014,1148
Liberia,Margibi County,cumulative_deaths,30/10/2014,508
Liberia,Montserrado County,cumulative_cases,30/10/2014,3646
Liberia,Montserrado County,cumulative_deaths,30/10/2014,1419
Liberia,National,cumulative_cases,30/10/2014,6485
Liberia,National,cumulative_deaths,30/10/2014,2636
Liberia,Nimba County,cumulative_cases,30/10/2014,308
Liberia,Nimba County,cumulative_deaths,30/10/2014,39
Guinea,Beyla,cumulative_cases,31/10/2014,16
Guinea,Beyla,cumulative_deaths,31/10/2014,13
Guinea,Boffa,cumulative_cases,31/10/2014,26
Guinea,Boffa,cumulative_deaths,31/10/2014,16
Guinea,Boke,cumulative_cases,31/10/2014,1
Guinea,Boke,cumulative_deaths,31/10/2014,0
Guinea,Conakry,cumulative_cases,31/10/2014,248
Guinea,Conakry,cumulative_deaths,31/10/2014,99
Guinea,Coyah,cumulative_cases,31/10/2014,55
Guinea,Coyah,cumulative_deaths,31/10/2014,22
Guinea,Gueckedou,cumulative_cases,31/10/2014,366
Guinea,Gueckedou,cumulative_deaths,31/10/2014,306
Guinea,National,cumulative_cases,31/10/2014,1688
Guinea,National,cumulative_deaths,31/10/2014,1025
Liberia,Lofa County,cumulative_cases,31/10/2014,623
Liberia,Lofa County,cumulative_deaths,31/10/2014,346
Liberia,Margibi County,cumulative_cases,31/10/2014,1158
Liberia,Margibi County,cumulative_deaths,31/10/2014,516
Liberia,Montserrado County,cumulative_cases,31/10/2014,3666
Liberia,Montserrado County,cumulative_deaths,31/10/2014,1464
Liberia,National,cumulative_cases,31/10/2014,6525
Liberia,National,cumulative_deaths,31/10/2014,2697
Liberia,Nimba County,cumulative_cases,31/10/2014,318
Liberia,Nimba County,cumulative_deaths,31/10/2014,44
Guinea,Beyla,cumulative_cases,1/11/2014,16
Guinea,Beyla,cumulative_deaths,1/11/2014,13
Guinea,Boffa,cumulative_cases,1/11/2014,26
Guinea,Boffa,cumulative_deaths,1/11/2014,16
Guinea,Boke,cumulative_cases,1/11/2014,1
Guinea,Boke,cumulative_deaths,1/11/2014,0
Guinea,Conakry,cumulative_cases,1/11/2014,251
Guinea,Conakry,cumulative_deaths,1/11/2014,100
Guinea,Coyah,cumulative_cases,1/11/2014,56
Guinea,Coyah,cumulative_deaths,1/11/2014,22
Guinea,Gueckedou,cumulative_cases,1/11/2014,366
Guinea,Gueckedou,cumulative_deaths,1/11/2014,306
Guinea,National,cumulative_cases,1/11/2014,1700
Guinea,National,cumulative_deaths,1/11/2014,1031
Guinea,Beyla,cumulative_cases,2/11/2014,16
Guinea,Beyla,cumulative_deaths,2/11/2014,13
Guinea,Boffa,cumulative_cases,2/11/2014,26
Guinea,Boffa,cumulative_deaths,2/11/2014,16
Guinea,Boke,cumulative_cases,2/11/2014,1
Guinea,Boke,cumulative_deaths,2/11/2014,0
Guinea,Conakry,cumulative_cases,2/11/2014,253
Guinea,Conakry,cumulative_deaths,2/11/2014,102
Guinea,Coyah,cumulative_cases,2/11/2014,56
Guinea,Coyah,cumulative_deaths,2/11/2014,23
Guinea,Gueckedou,cumulative_cases,2/11/2014,367
Guinea,Gueckedou,cumulative_deaths,2/11/2014,306
Guinea,National,cumulative_cases,2/11/2014,1731
Guinea,National,cumulative_deaths,2/11/2014,1041
Liberia,Lofa County,cumulative_cases,2/11/2014,623
Liberia,Lofa County,cumulative_deaths,2/11/2014,346
Liberia,Margibi County,cumulative_cases,2/11/2014,1155
Liberia,Margibi County,cumulative_deaths,2/11/2014,516
Liberia,Montserrado County,cumulative_cases,2/11/2014,3666
Liberia,Montserrado County,cumulative_deaths,2/11/2014,1465
Liberia,National,cumulative_cases,2/11/2014,6524
Liberia,National,cumulative_deaths,2/11/2014,2700
Liberia,Nimba County,cumulative_cases,2/11/2014,318
Liberia,Nimba County,cumulative_deaths,2/11/2014,44
Guinea,Beyla,cumulative_cases,3/11/2014,16
Guinea,Beyla,cumulative_deaths,3/11/2014,13
Guinea,Boffa,cumulative_cases,3/11/2014,26
Guinea,Boffa,cumulative_deaths,3/11/2014,16
Guinea,Boke,cumulative_cases,3/11/2014,1
Guinea,Boke,cumulative_deaths,3/11/2014,0
Guinea,Conakry,cumulative_cases,3/11/2014,255
Guinea,Conakry,cumulative_deaths,3/11/2014,102
Guinea,Coyah,cumulative_cases,3/11/2014,59
Guinea,Coyah,cumulative_deaths,3/11/2014,24
Guinea,Gueckedou,cumulative_cases,3/11/2014,370
Guinea,Gueckedou,cumulative_deaths,3/11/2014,306
Guinea,National,cumulative_cases,3/11/2014,1760
Guinea,National,cumulative_deaths,3/11/2014,1054
Liberia,Lofa County,cumulative_cases,3/11/2014,623
Liberia,Lofa County,cumulative_deaths,3/11/2014,346
Liberia,Margibi County,cumulative_cases,3/11/2014,1156
Liberia,Margibi County,cumulative_deaths,3/11/2014,518
Liberia,Montserrado County,cumulative_cases,3/11/2014,3696
Liberia,Montserrado County,cumulative_deaths,3/11/2014,1481
Liberia,National,cumulative_cases,3/11/2014,6562
Liberia,National,cumulative_deaths,3/11/2014,2722
Liberia,Nimba County,cumulative_cases,3/11/2014,318
Liberia,Nimba County,cumulative_deaths,3/11/2014,44
Guinea,Beyla,cumulative_cases,4/11/2014,16
Guinea,Beyla,cumulative_deaths,4/11/2014,13
Guinea,Boffa,cumulative_cases,4/11/2014,26
Guinea,Boffa,cumulative_deaths,4/11/2014,16
Guinea,Boke,cumulative_cases,4/11/2014,1
Guinea,Boke,cumulative_deaths,4/11/2014,0
Guinea,Conakry,cumulative_cases,4/11/2014,256
Guinea,Conakry,cumulative_deaths,4/11/2014,102
Guinea,Coyah,cumulative_cases,4/11/2014,58
Guinea,Coyah,cumulative_deaths,4/11/2014,25
Guinea,Gueckedou,cumulative_cases,4/11/2014,370
Guinea,Gueckedou,cumulative_deaths,4/11/2014,306
Guinea,National,cumulative_cases,4/11/2014,1744
Guinea,National,cumulative_deaths,4/11/2014,1060
Liberia,Lofa County,cumulative_cases,4/11/2014,642
Liberia,Lofa County,cumulative_deaths,4/11/2014,365
Liberia,Margibi County,cumulative_cases,4/11/2014,1159
Liberia,Margibi County,cumulative_deaths,4/11/2014,520
Liberia,Montserrado County,cumulative_cases,4/11/2014,3711
Liberia,Montserrado County,cumulative_deaths,4/11/2014,1493
Liberia,National,cumulative_cases,4/11/2014,6619
Liberia,National,cumulative_deaths,4/11/2014,2766
Liberia,Nimba County,cumulative_cases,4/11/2014,320
Liberia,Nimba County,cumulative_deaths,4/11/2014,48
Guinea,Beyla,cumulative_cases,5/11/2014,16
Guinea,Beyla,cumulative_deaths,5/11/2014,13
Guinea,Boffa,cumulative_cases,5/11/2014,26
Guinea,Boffa,cumulative_deaths,5/11/2014,16
Guinea,Boke,cumulative_cases,5/11/2014,1
Guinea,Boke,cumulative_deaths,5/11/2014,0
Guinea,Conakry,cumulative_cases,5/11/2014,259
Guinea,Conakry,cumulative_deaths,5/11/2014,103
Guinea,Coyah,cumulative_cases,5/11/2014,59
Guinea,Coyah,cumulative_deaths,5/11/2014,26
Guinea,Gueckedou,cumulative_cases,5/11/2014,370
Guinea,Gueckedou,cumulative_deaths,5/11/2014,306
Guinea,National,cumulative_cases,5/11/2014,1777
Guinea,National,cumulative_deaths,5/11/2014,1068
Guinea,Beyla,cumulative_cases,6/11/2014,16
Guinea,Beyla,cumulative_deaths,6/11/2014,13
Guinea,Boffa,cumulative_cases,6/11/2014,26
Guinea,Boffa,cumulative_deaths,6/11/2014,16
Guinea,Boke,cumulative_cases,6/11/2014,1
Guinea,Boke,cumulative_deaths,6/11/2014,0
Guinea,Conakry,cumulative_cases,6/11/2014,266
Guinea,Conakry,cumulative_deaths,6/11/2014,104
Guinea,Coyah,cumulative_cases,6/11/2014,62
Guinea,Coyah,cumulative_deaths,6/11/2014,27
Guinea,Gueckedou,cumulative_cases,6/11/2014,370
Guinea,Gueckedou,cumulative_deaths,6/11/2014,306
Guinea,National,cumulative_cases,6/11/2014,1818
Guinea,National,cumulative_deaths,6/11/2014,1087
Liberia,Lofa County,cumulative_cases,6/11/2014,642
Liberia,Lofa County,cumulative_deaths,6/11/2014,365
Liberia,Margibi County,cumulative_cases,6/11/2014,1190
Liberia,Margibi County,cumulative_deaths,6/11/2014,527
Liberia,Montserrado County,cumulative_cases,6/11/2014,3742
Liberia,Montserrado County,cumulative_deaths,6/11/2014,1502
Liberia,National,cumulative_cases,6/11/2014,6278
Liberia,National,cumulative_deaths,6/11/2014,2801
Liberia,Nimba County,cumulative_cases,6/11/2014,324
Liberia,Nimba County,cumulative_deaths,6/11/2014,48
Guinea,Beyla,cumulative_cases,7/11/2014,17
Guinea,Beyla,cumulative_deaths,7/11/2014,13
Guinea,Boffa,cumulative_cases,7/11/2014,26
Guinea,Boffa,cumulative_deaths,7/11/2014,16
Guinea,Boke,cumulative_cases,7/11/2014,1
Guinea,Boke,cumulative_deaths,7/11/2014,0
Guinea,Conakry,cumulative_cases,7/11/2014,267
Guinea,Conakry,cumulative_deaths,7/11/2014,104
Guinea,Coyah,cumulative_cases,7/11/2014,61
Guinea,Coyah,cumulative_deaths,7/11/2014,27
Guinea,Gueckedou,cumulative_cases,7/11/2014,370
Guinea,Gueckedou,cumulative_deaths,7/11/2014,307
Guinea,National,cumulative_cases,7/11/2014,1825
Guinea,National,cumulative_deaths,7/11/2014,1096
Liberia,Lofa County,cumulative_cases,7/11/2014,642
Liberia,Lofa County,cumulative_deaths,7/11/2014,365
Liberia,Margibi County,cumulative_cases,7/11/2014,1190
Liberia,Margibi County,cumulative_deaths,7/11/2014,527
Liberia,Montserrado County,cumulative_cases,7/11/2014,3771
Liberia,Montserrado County,cumulative_deaths,7/11/2014,1515
Liberia,National,cumulative_cases,7/11/2014,6776
Liberia,National,cumulative_deaths,7/11/2014,2823
Liberia,Nimba County,cumulative_cases,7/11/2014,324
Liberia,Nimba County,cumulative_deaths,7/11/2014,48
Guinea,National,cumulative_cases,8/11/2014,1835
Guinea,National,cumulative_deaths,8/11/2014,1104
Liberia,Lofa County,cumulative_cases,8/11/2014,642
Liberia,Lofa County,cumulative_deaths,8/11/2014,365
Liberia,Margibi County,cumulative_cases,8/11/2014,1192
Liberia,Margibi County,cumulative_deaths,8/11/2014,527
Liberia,Montserrado County,cumulative_cases,8/11/2014,3779
Liberia,Montserrado County,cumulative_deaths,8/11/2014,1518
Liberia,National,cumulative_cases,8/11/2014,6822
Liberia,National,cumulative_deaths,8/11/2014,2836
Liberia,Nimba County,cumulative_cases,8/11/2014,324
Liberia,Nimba County,cumulative_deaths,8/11/2014,48
Guinea,National,cumulative_cases,9/11/2014,1878
Guinea,National,cumulative_deaths,9/11/2014,1142
Guinea,Beyla,cumulative_cases,10/11/2014,32
Guinea,Beyla,cumulative_deaths,10/11/2014,18
Guinea,Boffa,cumulative_cases,10/11/2014,26
Guinea,Boffa,cumulative_deaths,10/11/2014,16
Guinea,Boke,cumulative_cases,10/11/2014,1
Guinea,Boke,cumulative_deaths,10/11/2014,0
Guinea,Conakry,cumulative_cases,10/11/2014,272
Guinea,Conakry,cumulative_deaths,10/11/2014,108
Guinea,Coyah,cumulative_cases,10/11/2014,64
Guinea,Coyah,cumulative_deaths,10/11/2014,31
Guinea,Gueckedou,cumulative_cases,10/11/2014,370
Guinea,Gueckedou,cumulative_deaths,10/11/2014,307
Guinea,National,cumulative_cases,10/11/2014,1902
Guinea,National,cumulative_deaths,10/11/2014,1156
Guinea,Beyla,cumulative_cases,11/11/2014,36
Guinea,Beyla,cumulative_deaths,11/11/2014,19
Guinea,Boffa,cumulative_cases,11/11/2014,26
Guinea,Boffa,cumulative_deaths,11/11/2014,16
Guinea,Boke,cumulative_cases,11/11/2014,1
Guinea,Boke,cumulative_deaths,11/11/2014,0
Guinea,Conakry,cumulative_cases,11/11/2014,275
Guinea,Conakry,cumulative_deaths,11/11/2014,108
Guinea,Coyah,cumulative_cases,11/11/2014,67
Guinea,Coyah,cumulative_deaths,11/11/2014,32
Guinea,Gueckedou,cumulative_cases,11/11/2014,370
Guinea,Gueckedou,cumulative_deaths,11/11/2014,308
Guinea,National,cumulative_cases,11/11/2014,1919
Guinea,National,cumulative_deaths,11/11/2014,1166
Guinea,Beyla,cumulative_cases,12/11/2014,36
Guinea,Beyla,cumulative_deaths,12/11/2014,19
Guinea,Boffa,cumulative_cases,12/11/2014,26
Guinea,Boffa,cumulative_deaths,12/11/2014,16
Guinea,Boke,cumulative_cases,12/11/2014,1
Guinea,Boke,cumulative_deaths,12/11/2014,0
Guinea,Conakry,cumulative_cases,12/11/2014,277
Guinea,Conakry,cumulative_deaths,12/11/2014,109
Guinea,Coyah,cumulative_cases,12/11/2014,68
Guinea,Coyah,cumulative_deaths,12/11/2014,32
Guinea,Gueckedou,cumulative_cases,12/11/2014,370
Guinea,Gueckedou,cumulative_deaths,12/11/2014,308
Guinea,National,cumulative_cases,12/11/2014,1928
Guinea,National,cumulative_deaths,12/11/2014,1174
Guinea,Beyla,cumulative_cases,13/11/2014,36
Guinea,Beyla,cumulative_deaths,13/11/2014,19
Guinea,Boffa,cumulative_cases,13/11/2014,26
Guinea,Boffa,cumulative_deaths,13/11/2014,16
Guinea,Boke,cumulative_cases,13/11/2014,1
Guinea,Boke,cumulative_deaths,13/11/2014,0
Guinea,Conakry,cumulative_cases,13/11/2014,266
Guinea,Conakry,cumulative_deaths,13/11/2014,110
Guinea,Coyah,cumulative_cases,13/11/2014,66
Guinea,Coyah,cumulative_deaths,13/11/2014,33
Guinea,Gueckedou,cumulative_cases,13/11/2014,370
Guinea,Gueckedou,cumulative_deaths,13/11/2014,308
Guinea,National,cumulative_cases,13/11/2014,1924
Guinea,National,cumulative_deaths,13/11/2014,1178
Liberia,Lofa County,cumulative_cases,13/11/2014,641
Liberia,Lofa County,cumulative_deaths,13/11/2014,375
Liberia,Margibi County,cumulative_cases,13/11/2014,1191
Liberia,Margibi County,cumulative_deaths,13/11/2014,527
Liberia,Montserrado County,cumulative_cases,13/11/2014,3854
Liberia,Montserrado County,cumulative_deaths,13/11/2014,1548
Liberia,National,cumulative_cases,13/11/2014,7009
Liberia,National,cumulative_deaths,13/11/2014,2938
Liberia,Nimba County,cumulative_cases,13/11/2014,328
Liberia,Nimba County,cumulative_deaths,13/11/2014,50
Guinea,Beyla,cumulative_cases,14/11/2014,36
Guinea,Beyla,cumulative_deaths,14/11/2014,20
Guinea,Boffa,cumulative_cases,14/11/2014,26
Guinea,Boffa,cumulative_deaths,14/11/2014,16
Guinea,Boke,cumulative_cases,14/11/2014,1
Guinea,Boke,cumulative_deaths,14/11/2014,0
Guinea,Conakry,cumulative_cases,14/11/2014,265
Guinea,Conakry,cumulative_deaths,14/11/2014,111
Guinea,Coyah,cumulative_cases,14/11/2014,66
Guinea,Coyah,cumulative_deaths,14/11/2014,33
Guinea,Gueckedou,cumulative_cases,14/11/2014,371
Guinea,Gueckedou,cumulative_deaths,14/11/2014,309
Guinea,National,cumulative_cases,14/11/2014,1936
Guinea,National,cumulative_deaths,14/11/2014,1185
Guinea,Beyla,cumulative_cases,15/11/2014,38
Guinea,Beyla,cumulative_deaths,15/11/2014,20
Guinea,Boffa,cumulative_cases,15/11/2014,26
Guinea,Boffa,cumulative_deaths,15/11/2014,16
Guinea,Boke,cumulative_cases,15/11/2014,1
Guinea,Boke,cumulative_deaths,15/11/2014,0
Guinea,Conakry,cumulative_cases,15/11/2014,265
Guinea,Conakry,cumulative_deaths,15/11/2014,112
Guinea,Coyah,cumulative_cases,15/11/2014,67
Guinea,Coyah,cumulative_deaths,15/11/2014,33
Guinea,Gueckedou,cumulative_cases,15/11/2014,371
Guinea,Gueckedou,cumulative_deaths,15/11/2014,309
Guinea,National,cumulative_cases,15/11/2014,1958
Guinea,National,cumulative_deaths,15/11/2014,1189
Liberia,Lofa County,cumulative_cases,16/11/2014,641
Liberia,Lofa County,cumulative_deaths,16/11/2014,375
Liberia,Margibi County,cumulative_cases,16/11/2014,1219
Liberia,Margibi County,cumulative_deaths,16/11/2014,536
Liberia,Montserrado County,cumulative_cases,16/11/2014,3879
Liberia,Montserrado County,cumulative_deaths,16/11/2014,1559
Liberia,National,cumulative_cases,16/11/2014,7082
Liberia,National,cumulative_deaths,16/11/2014,2974
Liberia,Nimba County,cumulative_cases,16/11/2014,327
Liberia,Nimba County,cumulative_deaths,16/11/2014,50
Guinea,Beyla,cumulative_cases,17/11/2014,40
Guinea,Beyla,cumulative_deaths,17/11/2014,20
Guinea,Boffa,cumulative_cases,17/11/2014,26
Guinea,Boffa,cumulative_deaths,17/11/2014,16
Guinea,Boke,cumulative_cases,17/11/2014,1
Guinea,Boke,cumulative_deaths,17/11/2014,0
Guinea,Conakry,cumulative_cases,17/11/2014,266
Guinea,Conakry,cumulative_deaths,17/11/2014,111
Guinea,Coyah,cumulative_cases,17/11/2014,67
Guinea,Coyah,cumulative_deaths,17/11/2014,33
Guinea,Gueckedou,cumulative_cases,17/11/2014,371
Guinea,Gueckedou,cumulative_deaths,17/11/2014,309
Guinea,National,cumulative_cases,17/11/2014,2003
Guinea,National,cumulative_deaths,17/11/2014,1200
Guinea,Beyla,cumulative_cases,18/11/2014,41
Guinea,Beyla,cumulative_deaths,18/11/2014,20
Guinea,Boffa,cumulative_cases,18/11/2014,26
Guinea,Boffa,cumulative_deaths,18/11/2014,16
Guinea,Boke,cumulative_cases,18/11/2014,1
Guinea,Boke,cumulative_deaths,18/11/2014,0
Guinea,Conakry,cumulative_cases,18/11/2014,268
Guinea,Conakry,cumulative_deaths,18/11/2014,111
Guinea,Coyah,cumulative_cases,18/11/2014,67
Guinea,Coyah,cumulative_deaths,18/11/2014,34
